,cluster,movieId,odds_ratio
176,86,6,1.1017287921989196
177,87,6,1.0757938908508669
178,89,6,0.962506032786451
179,91,6,0.9716104840631027
180,93,6,1.0316701484778639
181,94,6,0.9040843160288233
182,0,7,0.8942252086029797
183,17,7,0.9173694574216358
184,35,7,0.8942252086029797
185,39,7,1.021290770298404
186,46,7,0.9376760368918099
187,48,7,0.9173694574216358
188,60,7,0.9989078430176797
189,63,7,1.081285907730715
190,64,7,1.0262732619162656
191,65,7,0.8023173676630837
192,67,7,0.9173694574216358
193,70,7,1.24861349624166
194,77,7,0.976587369691467
195,78,7,1.2064559969000432
196,87,7,1.1525738689473362
197,89,7,1.021290770298404
198,0,10,0.8404514764131239
199,4,10,1.127468508934479
200,6,10,0.9149879052427364
201,7,10,0.9897619293045613
202,9,10,1.1107338306651438
203,12,10,0.9523451469229252
204,15,10,0.9591437654496328
205,16,10,0.9025486980590316
206,17,10,1.004745345549225
207,18,10,1.0272383948468713
208,19,10,0.8138886882247237
209,21,10,1.0681900481445028
210,25,10,1.1023709475264039
211,32,10,1.177743953764766
212,34,10,0.9416655799368927
213,35,10,1.0272383948468713
214,37,10,1.0522559330759695
215,39,10,1.0759456826215044
216,46,10,1.1063319430854117
217,48,10,0.8351365075195571
218,51,10,1.0022474459749258
219,52,10,1.1023709475264039
220,55,10,0.9416655799368927
221,58,10,0.9972524431934805
222,59,10,0.9630295743715516
223,60,10,1.083565311835922
224,61,10,0.8032720066031855
225,62,10,1.07014190595307
226,63,10,1.0773001031198042
227,64,10,1.012240637514376
228,65,10,0.9673047070238564
229,67,10,0.9811219950892598
230,68,10,1.0486803695152143
231,70,10,1.0802482289203115
232,71,10,1.01652473482028
233,77,10,0.9673047070238564
234,78,10,0.9648107850576249
235,81,10,0.9897619293045613
236,82,10,0.9319610976433951
237,84,10,0.9416655799368927
238,85,10,0.9844130239351326
239,86,10,1.0058159552149715
240,87,10,0.9580976959902662
241,88,10,0.9630295743715516
242,89,10,0.9606548369508502
243,91,10,1.1149163859367885
244,94,10,1.0472502962449144
245,0,11,0.909659033110443
246,17,11,0.8893698454503185
247,18,11,0.9894114396130977
248,21,11,1.1563980372158664
249,32,11,1.0368388980327108
250,39,11,0.9634219159059659
251,46,11,1.0308981616549833
252,48,11,0.9679276466173063
253,50,11,1.0029392160219956
254,58,11,0.9624107048029993
255,60,11,1.0368388980327108
256,64,11,1.0487309484351877
257,67,11,0.9988789609640143
258,68,11,1.0368388980327108
259,70,11,0.9736521414316105
260,71,11,1.084491947227471
261,77,11,0.9775896359517898
262,87,11,1.0232652463340997
263,91,11,0.9894114396130977
264,94,11,0.9245640986640102
265,46,14,
266,7,16,1.0249266457693103
267,12,16,1.0414022797753222
268,17,16,0.8580583416810925
269,19,16,0.9494064634354475
270,30,16,1.0183422279351977
271,35,16,1.0298671465886386
272,39,16,0.932749739398415
273,46,16,1.1108283465845699
274,48,16,0.979410423573588
275,52,16,1.0645032441154354
276,56,16,0.9723444277799183
277,59,16,0.9854700521999173
278,60,16,1.0212225007281313
279,65,16,1.0298671465886386
280,67,16,1.0645032441154354
281,70,16,0.8853951776933157
282,71,16,0.9723444277799183
283,77,16,1.052947641080977
284,81,16,1.0183422279351977
285,82,16,0.9723444277799183
286,85,16,1.0298671465886386
287,87,16,0.8678148666601695
288,89,16,0.9876589461843833
289,91,16,1.0645032441154354
290,93,16,1.0645032441154354
291,94,16,1.0051833825271848
292,0,17,1.085814397760957
293,4,17,0.9501365520698215
294,6,17,1.125093643970251
295,7,17,1.0992327159501067
296,9,17,0.8282952891932432
297,13,17,1.0844731642893275
298,15,17,0.981523722774916
299,17,17,0.9332123069310584
300,18,17,1.0476318096009776
301,21,17,0.8792129923550067
302,39,17,0.959546428813108
303,46,17,0.9219391322369884
304,48,17,1.0022350249370444
305,52,17,1.1084641249753282
306,54,17,1.1774667723982168
307,56,17,0.8719293665024853
308,60,17,0.9401790077767253
309,63,17,1.1393608190554894
310,64,17,0.9991266715025977
311,65,17,1.025566354344027
312,70,17,0.9200610200779513
313,71,17,1.0697267698681505
314,77,17,1.018952462410212
315,78,17,1.1361892737134802
316,81,17,0.9775256714205536
317,84,17,1.025566354344027
318,85,17,0.7793452100700339
319,86,17,0.9375984045611796
320,87,17,1.025566354344027
321,89,17,1.1051402245866295
322,91,17,1.0167484204091801
323,93,17,0.9313329083771358
324,94,17,0.904731121107701
325,77,18,
326,0,19,1.1436466394095977
327,7,19,0.9031670701183379
328,9,19,1.044786601940318
329,12,19,1.2320889152053576
330,17,19,0.7736616365128938
331,18,19,0.9956076694595238
332,19,19,1.1767497066227663
333,21,19,0.8815019359952897
334,32,19,0.8815019359952897
335,37,19,0.9465949960194293
336,39,19,1.1913388917287295
337,46,19,0.9956076694595238
338,48,19,0.822579950775004
339,50,19,1.2099280601703315
340,51,19,1.044786601940318
341,52,19,1.2099280601703315
342,60,19,1.0054301281981655
343,62,19,0.8815019359952897
344,64,19,1.0307184638625142
345,65,19,0.8733858819284341
346,70,19,1.0588683813245274
347,71,19,0.8579042565232193
348,77,19,1.1509963834681063
349,78,19,0.5842154163992733
350,81,19,0.76598956585534
351,82,19,1.2048187875064809
352,86,19,1.0307184638625142
353,87,19,0.9616581612347312
354,91,19,1.1657069984008186
355,0,21,1.017178693543889
356,6,21,1.1073903226009847
357,7,21,1.1439577194615544
358,9,21,0.9860626729962568
359,12,21,1.0042067633719105
360,15,21,0.9860626729962568
361,17,21,0.969950840130951
362,21,21,1.0587554596791509
363,25,21,1.006800357882431
364,39,21,0.9016456343266709
365,43,21,0.9377729599797234
366,44,21,1.0587554596791509
367,46,21,1.0952185898113902
368,48,21,0.8992398805568719
369,50,21,1.0344900037136107
370,52,21,1.0042067633719105
371,60,21,0.9981565810609272
372,61,21,0.9498325186660284
373,62,21,0.928131479893517
374,64,21,1.1757129471011172
375,65,21,1.1073903226009847
376,67,21,0.8096687452920206
377,68,21,1.0587554596791509
378,70,21,0.8848125250797201
379,71,21,1.0691655361634584
380,77,21,1.009290580859023
381,78,21,1.038899332676429
382,81,21,0.961900650964566
383,82,21,0.8416040472589361
384,85,21,1.1317598781021783
385,87,21,1.0466184081225138
386,89,21,0.9637580482569545
387,93,21,0.877603451521858
388,94,21,0.9425957552055952
389,39,22,0.954117119138434
390,46,22,0.9123315138687758
391,77,22,1.0705707423081323
392,78,22,0.903125347569792
393,85,22,1.0830945558739256
394,94,22,1.0830945558739256
395,77,23,
396,39,24,
397,0,25,0.8202255291693076
398,4,25,0.9611683583607363
399,7,25,1.1462714581501532
400,12,25,1.0676975850111756
401,13,25,0.8670681507410206
402,15,25,1.0716567514420718
403,17,25,1.0256468636421934
404,19,25,0.8670681507410206
405,21,25,0.9829627658879971
406,30,25,1.0558259485384758
407,35,25,1.0084271715684254
408,39,25,1.0283674561825897
409,46,25,1.122420561753836
410,48,25,0.9998242677355811
411,50,25,1.0795780178859151
412,59,25,1.1033653119771794
413,60,25,1.0923821788274173
414,63,25,1.0626086642679027
415,67,25,0.8603679057053844
416,68,25,0.8603679057053844
417,70,25,1.0143443516864952
418,71,25,0.8713334105221461
419,77,25,0.9829627658879971
420,78,25,1.1669709031706161
421,81,25,0.9187545837834813
422,85,25,1.0422691225758758
423,87,25,1.0558259485384758
424,89,25,0.9998242677355811
425,90,25,1.1271879092288026
426,91,25,0.9297399346885297
427,93,25,0.8553445706442098
428,94,25,0.9611683583607363
429,2,29,0.9809311621506503
430,7,29,0.9843319784974431
431,17,29,1.046046112175464
432,39,29,0.9937647676555527
433,64,29,1.004797896812356
434,71,29,0.8868706491824511
435,77,29,1.052962179317641
436,87,29,1.052962179317641
437,7,31,0.9036408418534339
438,9,31,1.1678607934504588
439,17,31,1.0948100123650704
440,34,31,0.9509453220616102
441,39,31,1.0315057555392908
442,46,31,0.9771002485501243
443,60,31,1.2231477422183255
444,65,31,1.0572276105722762
445,71,31,0.7906353202759704
446,77,31,0.8997132781860726
447,78,31,0.8566560750207687
448,81,31,1.038511466897447
449,91,31,1.2375519022381256
450,94,31,0.7906353202759704
451,0,32,0.9361978962839193
452,2,32,0.9952654629787548
453,6,32,1.0558940559859509
454,7,32,1.085257481966977
455,9,32,1.0327314042290925
456,12,32,0.9731470986409486
457,13,32,0.9484946457165827
458,15,32,0.9628304267845204
459,16,32,0.9017921432512047
460,17,32,0.9513956718957829
461,18,32,1.0327314042290925
462,19,32,0.9344767287369484
463,20,32,1.0655501073665379
464,21,32,1.042104745040194
465,23,32,0.8800209788409851
466,24,32,1.0327314042290925
467,25,32,0.875668526007816
468,26,32,1.1203227679483594
469,28,32,0.9890254015451051
470,30,32,1.0473133424665848
471,31,32,1.0327314042290925
472,32,32,1.0327314042290925
473,34,32,1.0327314042290925
474,35,32,0.9163144990690009
475,39,32,0.983887441088089
476,40,32,0.8872763851514698
477,41,32,0.9765489287079394
478,43,32,0.8831302368910097
479,44,32,1.0514808304595327
480,45,32,1.1312885406421853
481,46,32,1.0514808304595327
482,48,32,0.9765489287079394
483,49,32,0.9835663459552503
484,50,32,0.9952654629787548
485,52,32,1.0327314042290925
486,56,32,1.107795047314403
487,57,32,1.1830348866467149
488,58,32,0.9599211978434762
489,59,32,0.8930818969529767
490,60,32,0.9835663459552503
491,61,32,1.0655501073665379
492,62,32,0.9917552786784759
493,63,32,0.9493444140066088
494,64,32,0.963749185644873
495,65,32,0.9917552786784759
496,67,32,0.9374497127072581
497,68,32,0.9969675091413657
498,70,32,0.9999463077900891
499,71,32,1.0125519864326222
500,77,32,1.0275864229626759
501,78,32,1.0120211208770542
502,81,32,1.0655501073665379
503,82,32,1.042104745040194
504,83,32,1.0108709423791418
505,84,32,1.098402468902258
506,85,32,0.9999463077900891
507,86,32,0.9484946457165827
508,87,32,0.8958530813778671
509,88,32,0.9391486848321261
510,89,32,0.9952654629787548
511,91,32,1.025826487594228
512,92,32,1.054606802387284
513,93,32,1.085257481966977
514,94,32,0.9361978962839193
515,0,34,0.9374488344592733
516,6,34,1.0557117971781025
517,7,34,0.995170546667746
518,9,34,0.9489815839185597
519,12,34,1.0704259889931083
520,13,34,1.1808587504993435
521,15,34,0.9193376344214139
522,17,34,0.9978904364937264
523,18,34,1.0356621306755203
524,21,34,0.9489815839185597
525,23,34,1.041452463250807
526,26,34,1.041452463250807
527,32,34,1.0009506970784086
528,34,34,1.041452463250807
529,36,34,0.9028852952477491
530,37,34,0.7804128166033556
531,39,34,0.8274872712748208
532,43,34,1.0480717700517552
533,44,34,1.0878276145503742
534,46,34,1.0546929804209157
535,48,34,0.9984733118792657
536,50,34,1.0878276145503742
537,51,34,0.9489815839185597
538,52,34,1.0381435234318994
539,58,34,0.995170546667746
540,60,34,0.9397549211905297
541,62,34,1.1187963183682414
542,63,34,1.067941115149366
543,64,34,0.9028852952477491
544,65,34,1.0878276145503742
545,67,34,1.0599913198372244
546,70,34,1.064628366961679
547,71,34,1.1176895765984012
548,77,34,1.0214556690257521
549,78,34,1.119988253527891
550,81,34,0.889731909805138
551,82,34,0.8568814020212989
552,83,34,1.0105875101441686
553,84,34,0.9720644635749881
554,85,34,1.032188630161395
555,86,34,0.7422740805424167
556,87,34,0.9489815839185597
557,89,34,1.041452463250807
558,91,34,1.0512078955210262
559,93,34,1.041452463250807
560,94,34,0.9344148625242037
561,0,36,0.9953936085346196
562,6,36,1.0316577640688
563,7,36,0.8697594274021837
564,9,36,1.0316577640688
565,13,36,0.8112800827769199
566,17,36,0.9984125799476589
567,21,36,0.9726014441358333
568,35,36,0.9873457180713131
569,39,36,1.039489897863378
570,44,36,0.8770840057217201
571,46,36,1.098349500866518
572,48,36,1.0909260118819673
573,50,36,1.2101028706941919
574,56,36,1.0760890193315922
575,59,36,0.8990773399731624
576,60,36,1.0399795295488619
577,62,36,1.0050562620795018
578,63,36,0.9519815898922427
579,64,36,0.9431524022233432
580,65,36,1.009486869916927
581,67,36,0.8990773399731624
582,70,36,1.088805626616449
583,71,36,1.0390546818813122
584,77,36,1.0459262153875568
585,78,36,0.9284475989778596
586,81,36,0.8990773399731624
587,85,36,1.0649700033487381
588,86,36,0.9368487358258469
589,87,36,0.8990773399731624
590,89,36,1.0316577640688
591,91,36,1.1287530347569386
592,93,36,1.1057763213114344
593,94,36,1.000967525754743
594,0,39,1.0330482103505905
595,4,39,1.0392638284809863
596,6,39,1.1640158225555242
597,7,39,0.9697678601629386
598,9,39,0.9957982657220372
599,12,39,0.940063642523724
600,15,39,1.1265020761555369
601,17,39,0.8168081483143169
602,18,39,1.0686750177283049
603,21,39,1.0309768011935618
604,37,39,1.0144138662951556
605,39,39,0.9351175796791378
606,46,39,1.0541898281639626
607,48,39,0.9895972258622275
608,50,39,1.0144138662951556
609,52,39,0.9772013803655614
610,59,39,1.138998240619215
611,60,39,1.1265020761555369
612,62,39,1.0973770357577928
613,63,39,1.1854863059034872
614,64,39,0.940063642523724
615,65,39,0.940063642523724
616,67,39,0.8871389505150246
617,68,39,1.0144138662951556
618,70,39,0.9252294264230285
619,71,39,0.8955967078643889
620,77,39,0.9682302635959144
621,78,39,0.9957982657220372
622,81,39,0.9895972258622275
623,82,39,1.121149150965081
624,85,39,0.8906625447929952
625,86,39,1.0330482103505905
626,87,39,0.8319336503373274
627,89,39,0.9747232081736777
628,91,39,0.9457722844154958
629,93,39,0.921522733790471
630,94,39,1.0144138662951556
631,0,44,0.7795892968263847
632,17,44,0.853166144200627
633,21,44,1.018997832462068
634,39,44,1.0651978993211222
635,60,44,0.9846251588310039
636,67,44,1.1746730545124953
637,77,44,1.047180667433832
638,82,44,1.1746730545124953
639,89,44,0.9580534786465593
640,94,44,0.9580534786465593
641,0,45,1.3031674208144797
642,39,45,0.8370957901159244
643,46,45,0.89004914004914
644,71,45,1.0532915360501567
645,77,45,1.1971920867900447
646,81,45,0.7054589082183563
647,89,45,1.0532915360501567
648,94,45,0.9931549471064095
649,0,47,1.089443081982308
650,2,47,1.105736846164751
651,4,47,0.9395561126865839
652,6,47,0.8800388115621296
653,7,47,0.9996999998283653
654,9,47,0.9727253848770612
655,12,47,0.9934731310149866
656,13,47,0.7330014527529046
657,14,47,1.105736846164751
658,15,47,1.0006832970601391
659,16,47,1.0086964407036811
660,17,47,1.03198533181445
661,18,47,0.931269005420868
662,19,47,0.9685774010475704
663,20,47,0.9632450453554829
664,21,47,0.8800388115621296
665,22,47,0.945476750602022
666,25,47,1.0344140771683892
667,28,47,1.0433210055844422
668,29,47,1.06411318567552
669,30,47,1.0589139133880465
670,32,47,1.0059280438353588
671,34,47,1.1213592442918683
672,35,47,1.05771419753777
673,37,47,1.0183876587612013
674,39,47,1.0209742060494282
675,42,47,0.8774535399491067
676,43,47,1.022541909109072
677,44,47,0.931269005420868
678,45,47,0.8722836053843415
679,46,47,0.9980016463451309
680,48,47,0.9965864185432644
681,50,47,1.0943797380061309
682,51,47,0.9632450453554829
683,52,47,0.906420176931386
684,56,47,1.0700562134012175
685,58,47,0.9965864185432644
686,59,47,0.9697086176346419
687,60,47,1.0456306014863561
688,61,47,0.9110779054316548
689,62,47,0.9365961923806929
690,63,47,0.9602829979993959
691,64,47,0.9576914247726159
692,65,47,0.9523095771803401
693,67,47,1.032929822666754
694,68,47,1.0086964407036811
695,70,47,0.9810229176388123
696,71,47,1.0308519784557977
697,72,47,0.9965864185432644
698,74,47,0.9965864185432644
699,76,47,1.0433210055844422
700,77,47,0.9155728290006142
701,78,47,1.0103250179299326
702,81,47,1.0299615138238787
703,82,47,1.0199454413763447
704,83,47,1.0745141859391831
705,84,47,1.0433210055844422
706,85,47,1.0890810895630643
707,86,47,0.94991792682025
708,87,47,1.004741659118821
709,89,47,0.9618779135193873
710,90,47,1.1891417154648187
711,91,47,1.0323186784418286
712,92,47,1.0878917138196187
713,93,47,1.05771419753777
714,94,47,1.0121572633686882
715,0,48,0.5398233326198574
716,9,48,1.1480502941030648
717,17,48,1.078027314527552
718,18,48,0.9254009946376823
719,21,48,0.9129239246264572
720,39,48,1.0664123784764228
721,46,48,1.168581956148991
722,59,48,0.9054465086505656
723,70,48,1.0486575938138747
724,77,48,1.0679750072387206
725,78,48,0.8969089822861699
726,81,48,0.9435823582358235
727,82,48,1.263070540417182
728,87,48,0.8458643638324678
729,89,48,1.094387592181576
730,91,48,1.094387592181576
731,94,48,1.0258842229187732
732,0,50,1.0474091158785561
733,1,50,1.0233049101153189
734,3,50,0.969503739261934
735,4,50,0.9255427353104816
736,6,50,0.9328659402518005
737,7,50,1.012240573083708
738,9,50,1.0614507047281962
739,10,50,1.0233049101153189
740,11,50,0.8753655279600829
741,12,50,1.0061778683622515
742,13,50,0.9841690282660418
743,14,50,0.9925518045764405
744,15,50,0.9757881511462159
745,16,50,0.8523903986037807
746,17,50,0.9918227920964309
747,18,50,1.0722830252116942
748,19,50,0.9125272857903521
749,21,50,1.0862149513258124
750,23,50,1.093293492470912
751,24,50,0.9060212795196821
752,25,50,1.0093230573517955
753,26,50,1.0093230573517955
754,27,50,1.0428883816170063
755,28,50,0.9988401335414329
756,30,50,0.9021182254996364
757,31,50,1.1017010171183836
758,32,50,1.016779388121799
759,34,50,1.007645589956461
760,35,50,0.9489820994083282
761,36,50,1.0037317950693763
762,37,50,0.892083693598366
763,39,50,1.0103938209818688
764,41,50,1.0575827866129726
765,42,50,0.9401905962380972
766,43,50,0.9841690282660418
767,44,50,1.0535746432210777
768,45,50,1.1213259967484681
769,46,50,0.989847475638737
770,48,50,1.0080804816090931
771,50,50,1.0820864268836448
772,51,50,1.0261019146408867
773,52,50,0.9450745065780488
774,54,50,0.9841690282660418
775,55,50,1.028199806751998
776,56,50,1.028199806751998
777,59,50,0.972436331927079
778,60,50,1.0381874035080811
779,61,50,1.0037317950693763
780,62,50,1.0152441383814566
781,63,50,0.9489820994083282
782,64,50,1.0428883816170063
783,65,50,1.0344941965945536
784,67,50,1.079635333197779
785,68,50,1.0215251081909917
786,70,50,0.9861922831207025
787,71,50,1.0428883816170063
788,74,50,0.9450745065780488
789,77,50,1.0064879455388236
790,78,50,1.025262791089387
791,79,50,0.9060212795196821
792,80,50,1.028199806751998
793,81,50,0.9996124581581087
794,82,50,0.9674091725716187
795,83,50,0.9422836216701449
796,84,50,1.0093230573517955
797,85,50,1.0886234697606114
798,86,50,0.9895033024999519
799,87,50,0.9886825948594881
800,88,50,0.9757881511462159
801,89,50,0.9515873907420567
802,91,50,0.9788355231258289
803,92,50,1.093293492470912
804,93,50,0.9872571985455771
805,94,50,0.9969261811466731
806,0,52,1.1531036849556004
807,6,52,0.9646653501953699
808,39,52,0.9593953390720134
809,46,52,0.9515019298540023
810,64,52,0.9684334412172669
811,67,52,1.0598276081695046
812,70,52,0.9122425963827743
813,71,52,1.2084070605498254
814,89,52,0.8347480435592729
815,17,58,0.9700848047000694
816,35,58,1.0719911893044844
817,39,58,0.7926991739941377
818,46,58,1.0783698403732294
819,60,58,1.1167635150726885
820,63,58,1.0275019629369706
821,65,58,1.0497113567797227
822,67,58,1.0275019629369706
823,77,58,1.0363772892244794
824,81,58,1.0719911893044844
825,89,58,0.9832931593383757
826,91,58,0.9832931593383757
827,93,58,1.0401844394834023
828,94,58,0.7602650089972189
829,67,60,
830,6,62,1.0742114449067295
831,7,62,0.9730365089917372
832,9,62,1.0567699498909378
833,13,62,0.8835395752891723
834,17,62,1.020614463514233
835,21,62,1.0184748405686368
836,35,62,1.102162986672394
837,39,62,1.0012678588255253
838,46,62,1.1286128195829186
839,48,62,0.7124352199817553
840,50,62,1.0742114449067295
841,52,62,0.7749291088781877
842,60,62,1.0313174818656552
843,63,62,1.0432193182157246
844,64,62,0.9550462440406764
845,65,62,1.0941711540263217
846,68,62,0.8892794499969224
847,70,62,1.0615245716506696
848,71,62,1.0443250015720345
849,77,62,1.0082317013864908
850,78,62,0.8368883964459864
851,81,62,1.0277489007028606
852,85,62,0.876163207094896
853,87,62,1.1943969364598583
854,89,62,1.0916746384270968
855,91,62,1.0277489007028606
856,93,62,1.00457525220841
857,94,62,1.00457525220841
858,60,65,0.7644787644787645
859,77,65,1.3080808080808082
860,39,69,
861,0,70,1.094419225634179
862,7,70,1.1603304417636227
863,12,70,0.8321425569471294
864,15,70,1.0386952369946414
865,17,70,1.0386952369946414
866,21,70,0.9426975326928774
867,39,70,1.0925285146738433
868,46,70,1.0386952369946414
869,48,70,0.8951283318665685
870,59,70,0.5699296776745806
871,60,70,1.0386952369946414
872,64,70,1.0266323480924473
873,77,70,1.0266323480924473
874,86,70,1.1399299493364465
875,87,70,1.1114556380044052
876,89,70,0.9731173677069199
877,39,79,0.9928057553956836
878,46,79,1.147095179233622
879,65,79,1.0842490842490844
880,77,79,0.9512485136741975
881,78,79,0.8362369337979095
882,39,81,
883,39,88,0.9807692307692307
884,77,88,1.0196078431372548
885,39,94,0.8833333333333333
886,46,94,1.1320754716981132
887,0,95,0.9632051650478173
888,6,95,0.9512275074837864
889,7,95,1.0914795268292659
890,9,95,0.9769039728130633
891,12,95,1.1183219143545582
892,15,95,0.9845190609720691
893,17,95,0.9876556493790568
894,19,95,1.2531521901559528
895,21,95,0.9312829713289076
896,24,95,0.9769039728130633
897,35,95,1.0312339260469439
898,39,95,1.0312339260469439
899,46,95,1.002300501643762
900,48,95,0.9457858301806698
901,50,95,1.1452053981994958
902,59,95,1.2531521901559528
903,60,95,0.9951857567676716
904,61,95,1.2068081893252247
905,62,95,0.9997591892565696
906,64,95,0.8782086546776693
907,65,95,1.0111980019785825
908,67,95,0.8782086546776693
909,70,95,0.9190207204343293
910,71,95,1.0226442941357372
911,77,95,0.9374173268754253
912,78,95,0.7869137183388144
913,81,95,0.9312829713289076
914,82,95,0.9113611844557479
915,85,95,0.9845190609720691
916,86,95,0.8782086546776693
917,87,95,0.9578807483343573
918,89,95,0.9312829713289076
919,91,95,0.9540785862910262
920,93,95,1.0914795268292659
921,94,95,1.0914795268292659
922,77,101,
923,0,104,0.9556291043774696
924,7,104,1.0979123666049302
925,9,104,0.9556291043774696
926,15,104,0.8543950157875845
927,17,104,0.8964833331906833
928,18,104,0.9665209015952921
929,19,104,1.1640894147469703
930,21,104,0.7933015971378987
931,37,104,1.049099839945155
932,39,104,0.9655734393896546
933,46,104,1.078122082145919
934,48,104,0.996728789921949
935,52,104,0.9640997416182413
936,60,104,0.9883309232813472
937,65,104,1.0320569753740894
938,67,104,1.1475148685781604
939,70,104,1.0704336647836246
940,71,104,0.9365896154653316
941,77,104,1.0587422727533964
942,78,104,0.9746955275489538
943,81,104,0.9302490946900723
944,84,104,1.1604044334764279
